distance_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
4250.0,81.6966,80.795,81.8177,80.9447,80.7711,79.9982,80.3351,79.9507,81.6112,81.3757,80.8344,80.7849,80.6012,80.4441,80.379,80.7503,80.1753,79.9779,79.6354,81.4581,80.9719,80.1199,80.3916,80.0733,80.5369,79.8811,81.4906,80.8016,80.3036,80.4779,80.2055,80.865,80.2714,80.614,80.3992,80.2223,80.394,79.6629,79.2272,81.0914,80.9478,80.2054,80.1245,79.952,80.5224,79.7579,80.7217,80.6568,80.1938,80.0948,79.5155,79.5163,80.8719,80.5317,80.5358,80.3433,80.5778,79.8218,80.5967,80.1318,80.2914,80.9706,80.949,80.5861,80.5114,79.8349,79.9193,79.3253,80.9235,80.4364,79.992,79.4768,79.4247,79.3159,82.9132,81.5968,81.1217,81.8217,81.3236,80.9184,80.1014,80.9776,80.4555,80.3925,80.4008,82.2004,81.8161,81.243
4275.0,82.4004,81.4555,82.5139,81.6318,81.4097,80.6242,80.9607,80.6299,82.4872,82.0429,81.5933,81.4365,81.2226,81.1053,81.0641,81.3509,80.7879,80.5466,80.2637,82.1805,81.6658,80.8442,81.1397,80.8125,81.241,80.6129,82.1916,81.4898,80.9432,81.135,80.8114,81.5371,80.9711,81.2801,81.0733,80.9046,81.0979,80.3433,79.9092,81.7463,81.6386,80.8389,80.7875,80.5985,81.1682,80.4029,81.4091,81.2786,80.8083,80.8038,80.196,80.1886,81.5115,81.1851,81.2294,81.0279,81.2156,80.4943,81.242,80.7573,80.9697,81.6153,81.6328,81.2361,81.1665,80.5038,80.5273,79.9496,81.5875,81.0623,80.7225,80.1399,80.0623,79.9731,83.6227,82.3384,81.8084,82.5074,81.9865,81.5599,80.7472,81.6218,81.0645,81.0037,80.9965,82.9178,82.5234,81.9509
4300.0,83.1989,82.2298,83.3082,82.4337,82.1697,81.3815,81.7104,81.4094,83.2969,82.8399,82.4454,82.2072,81.9724,81.8738,81.8337,82.1035,81.5387,81.2608,81.0228,83.0549,82.4793,81.6771,81.9832,81.6353,82.0634,81.4695,83.0315,82.2963,81.771,81.9297,81.6382,82.3702,81.7559,82.0879,81.8841,81.7197,81.8795,81.13,80.696,82.5354,82.4431,81.6111,81.5562,81.3558,81.9171,81.1801,82.1955,82.059,81.5537,81.589,80.9987,80.9595,82.3026,81.9679,82.0303,81.8345,82.0257,81.3081,82.0367,81.541,81.7539,82.4013,82.4281,82.0167,81.9635,81.3018,81.2966,80.7098,82.398,81.8267,81.5613,80.9443,80.8459,80.7514,84.4444,83.1594,82.6051,83.3187,82.7821,82.3345,81.5176,82.407,81.839,81.7604,81.7723,83.7466,83.3431,82.7806
4318.8,83.7852,82.8104,83.8902,83.0331,82.7408,81.9705,82.3022,81.973,83.8951,83.4614,83.0299,82.8039,82.5623,82.4547,82.4117,82.712,82.1386,81.8576,81.6035,83.7004,83.1085,82.2837,82.5588,82.214,82.6597,82.0525,83.6702,82.896,82.3772,82.5618,82.2532,82.9929,82.3786,82.6785,82.472,82.3185,82.4199,81.7077,81.2654,83.1691,83.0536,82.2107,82.1616,81.9525,82.4922,81.755,82.7698,82.6707,82.1578,82.1748,81.6164,81.5382,82.939,82.5614,82.6192,82.4167,82.6327,81.9136,82.6486,82.1649,82.3637,83.0131,83.0449,82.622,82.5654,81.9075,81.9276,81.3111,83.0109,82.4163,82.1226,81.5369,81.4241,81.3282,85.0568,83.7108,83.1864,83.9185,83.3882,82.9707,82.144,82.9906,82.4687,82.3686,82.3756,84.3509,83.933,83.3678
4325.0,83.9552,82.9887,84.0621,83.2095,82.9186,82.1458,82.4791,82.143,84.0793,83.6632,83.2009,82.9804,82.7403,82.6271,82.5888,82.8979,82.3187,82.0416,81.7819,83.8916,83.3048,82.4646,82.7289,82.3856,82.8284,82.2199,83.8608,83.0779,82.5588,82.7406,82.4369,83.1732,82.5544,82.8597,82.6503,82.4955,82.5868,81.8798,81.431,83.356,83.238,82.392,82.3499,82.1333,82.6618,81.9272,82.9437,82.854,82.3493,82.3452,81.8043,81.7141,83.1275,82.7377,82.7967,82.5906,82.8137,82.0952,82.8248,82.3507,82.5384,83.1997,83.2366,82.7997,82.7469,82.0838,82.1176,81.4954,83.1937,82.5956,82.2868,81.7102,81.5977,81.4999,85.2402,83.8808,83.3581,84.0914,83.559,83.1538,82.3342,83.1704,82.6594,82.556,82.546,84.5343,84.1054,83.5415
4350.0,84.6251,83.6532,84.737,83.9118,83.5982,82.8311,83.1546,82.8162,84.7536,84.4183,83.8421,83.6547,83.4177,83.2889,83.2682,83.5838,82.9803,82.7507,82.4655,84.6203,84.0184,83.1474,83.3994,83.0625,83.4836,82.8852,84.5939,83.7378,83.2499,83.4284,83.1249,83.8579,83.2576,83.5433,83.3361,83.1764,83.2442,82.5386,82.0828,84.044,83.9394,83.0673,83.0381,82.8187,83.3279,82.5943,83.609,83.526,83.0405,82.996,82.4814,82.369,83.8242,83.4037,83.4553,83.243,83.497,82.767,83.5197,83.0407,83.2442,83.8989,83.9494,83.4685,83.4205,82.7553,82.8209,82.1678,83.8765,83.262,82.9224,82.4062,82.2591,82.1608,85.9156,84.5586,84.0267,84.7517,84.2557,83.8656,83.0071,83.8443,83.3304,83.2287,83.2211,85.2471,84.8008,84.2317
4375.0,85.215,84.3027,85.3833,84.5727,84.2578,83.5026,83.8045,83.4157,85.4107,85.1279,84.4481,84.2984,84.0759,83.9196,83.9162,84.2471,83.6135,83.4322,83.1262,85.3037,84.671,83.7936,84.0283,83.6964,84.1166,83.5196,85.2551,84.3403,83.8734,84.0729,83.7647,84.4996,83.9126,84.1913,83.9637,83.8271,83.8604,83.1678,82.7025,84.7056,84.6184,83.7205,83.6916,83.4652,83.9798,83.2479,84.2458,84.1665,83.7041,83.6391,83.1326,82.9872,84.4623,84.041,84.0729,83.866,84.1481,83.3964,84.1798,83.7115,83.9149,84.5469,84.6146,84.1003,84.0592,83.3838,83.4714,82.8062,84.5204,83.896,83.5015,83.0771,82.896,82.783,86.5635,85.2017,84.6838,85.414,84.9421,84.525,83.631,84.459,83.9789,83.8829,83.8848,85.9241,85.4577,84.896
4400.0,85.7759,84.876,85.96,85.1723,84.8349,84.0748,84.3822,83.9883,85.9746,85.7527,85.007,84.8756,84.6568,84.4894,84.5019,84.8371,84.1873,84.0392,83.7097,85.8958,85.2698,84.3737,84.5832,84.2656,84.6892,84.0824,85.8189,84.9138,84.4369,84.6647,84.3402,85.0648,84.4954,84.7568,84.5522,84.3934,84.4076,83.7403,83.2732,85.323,85.2295,84.3279,84.2876,84.0501,84.5773,83.8429,84.8103,84.7374,84.3085,84.2127,83.7175,83.5687,85.0478,84.6142,84.6314,84.427,84.7192,83.9653,84.7684,84.3041,84.5026,85.124,85.2172,84.6769,84.6117,83.9515,84.0341,83.3665,85.0938,84.4885,84.0661,83.6651,83.4797,83.3492,87.1486,85.7672,85.2986,86.0249,85.5336,85.0984,84.198,85.0486,84.5624,84.4976,84.4825,86.5181,85.9908,85.4691
4425.0,86.2852,85.387,86.4691,85.6952,85.3393,84.5925,84.887,84.4845,86.476,86.2939,85.4985,85.3784,85.1705,84.994,85.0132,85.3572,84.7022,84.5656,84.2213,86.4222,85.805,84.8743,85.0792,84.7573,85.21,84.5624,86.324,85.4182,84.9348,85.1689,84.8587,85.5586,85.0009,85.2639,85.0838,84.8906,84.9031,84.2366,83.7959,85.8535,85.7528,84.8548,84.8117,84.5615,85.1131,84.3571,85.3019,85.2352,84.8236,84.7152,84.2244,84.0763,85.5637,85.1222,85.1164,84.9176,85.2364,84.4683,85.275,84.8189,85.0208,85.6378,85.7456,85.1898,85.0898,84.4521,84.5293,83.8685,85.6094,85.0241,84.5766,84.1744,83.9863,83.8486,87.6558,86.2676,85.8242,86.555,86.0465,85.6026,84.7027,85.5708,85.0857,85.0322,85.0064,87.0356,86.4874,85.9725
4450.0,86.7494,85.8435,86.9265,86.178,85.7986,85.0577,85.3485,84.9367,86.9383,86.7735,85.9428,85.8407,85.6391,85.4528,85.4826,85.8202,85.1639,85.0385,84.6888,86.8926,86.2817,85.3342,85.5272,85.2127,85.6848,85.0157,86.7854,85.8808,85.3893,85.6358,85.327,86.0124,85.4613,85.7158,85.5498,85.3471,85.343,84.6873,84.2672,86.3266,86.2364,85.3384,85.2798,85.0246,85.5934,84.8238,85.7562,85.6931,85.2851,85.1685,84.6912,84.5381,86.0418,85.5907,85.5637,85.3728,85.6981,84.9316,85.7381,85.2829,85.4844,86.1067,86.2229,85.653,85.5426,84.9082,84.9869,84.3302,86.0768,85.502,85.0396,84.6455,84.4578,84.3136,88.122,86.7187,86.3006,87.0229,86.5126,86.0636,85.163,86.0463,85.5624,85.5046,85.478,87.5051,86.9557,86.4362
4475.0,87.182,86.2739,87.3536,86.6249,86.2264,85.489,85.7822,85.3573,87.3717,87.2174,86.3687,86.2765,86.0749,85.8824,85.9175,86.2578,85.5935,85.4733,85.1214,87.3306,86.7212,85.7649,85.9475,85.6393,86.1155,85.4402,87.1887,86.3159,85.8216,86.0684,85.7582,86.4405,85.8936,86.1408,85.9881,85.7746,85.7603,85.1121,84.7077,86.7698,86.679,85.7879,85.7166,85.46,86.0352,85.2565,86.1836,86.1213,85.7126,85.5939,85.1212,84.9665,86.4822,86.0189,85.9806,85.8002,86.1294,85.3636,86.1812,85.7184,85.914,86.5392,86.6595,86.0789,85.9644,85.3315,85.413,84.7561,86.5137,85.9382,85.4711,85.079,84.8912,84.7426,88.5521,87.1386,86.7401,87.4652,86.9504,86.4925,85.5954,86.4796,86.0013,85.9468,85.9127,87.9402,87.3873,86.8621
4478.7,87.2439,86.3356,87.4145,86.6877,86.2874,85.5503,85.8435,85.4181,87.4331,87.2801,86.4298,86.3391,86.1372,85.9444,85.9794,86.3201,85.6544,85.5356,85.1841,87.3923,86.7836,85.8263,86.007,85.7001,86.1772,85.5009,87.2461,86.3784,85.8829,86.13,85.8207,86.5009,85.9559,86.2017,86.0507,85.8349,85.8202,85.1736,84.7709,86.832,86.7416,85.8507,85.7789,85.5233,86.0973,85.3181,86.2441,86.1821,85.7735,85.6553,85.1826,85.0269,86.544,86.0804,86.0417,85.8606,86.191,85.4256,86.2449,85.7793,85.9757,86.6009,86.7221,86.1413,86.0234,85.3913,85.475,84.8165,86.5748,86.0,85.5327,85.1409,84.9537,84.8035,88.6141,87.1983,86.8014,87.5279,87.0124,86.554,85.6577,86.5419,86.0644,86.0093,85.9741,88.0036,87.4488,86.9246
4500.0,87.5913,86.6813,87.7582,87.0379,86.6355,85.8946,86.191,85.7585,87.78,87.6345,86.775,86.686,86.4871,86.2921,86.3291,86.6679,86.0023,85.8862,85.5331,87.741,87.1388,86.1724,86.3462,86.0459,86.5258,85.846,87.5721,86.7273,86.228,86.4769,86.1739,86.8458,86.3051,86.5472,86.4005,86.1797,86.1609,85.5181,85.1218,87.1856,87.0964,86.2022,86.1268,85.8744,86.4556,85.6652,86.5804,86.5295,86.12,86.0017,85.5243,85.3726,86.8945,86.4278,86.3868,86.2042,86.5373,85.7724,86.5927,86.1282,86.3243,86.9498,87.074,86.4886,86.3636,85.7358,85.8183,85.1628,86.9228,86.3518,85.8832,85.4903,85.2993,85.1466,88.9637,87.5378,87.1479,87.8772,87.3658,86.9017,86.0089,86.8963,86.4188,86.3552,86.3192,88.3531,87.8005,87.2704
4525.0,87.9826,87.0701,88.1442,87.429,87.0234,86.2837,86.5865,86.1445,88.1708,88.0343,87.1626,87.0798,86.8809,86.6859,86.7221,87.0596,86.3935,86.2843,85.9261,88.1395,87.5353,86.561,86.7353,86.4335,86.9177,86.2364,87.9573,87.1204,86.617,86.873,86.5647,87.2396,86.7002,86.9369,86.7988,86.5683,86.544,85.9051,85.5176,87.5854,87.4982,86.602,86.5205,86.2692,86.8531,86.0563,86.9655,86.9192,86.51,86.3875,85.9161,85.7641,87.2859,86.8199,86.776,86.5952,86.9281,86.164,86.9853,86.5252,86.7163,87.3412,87.4691,86.8806,86.753,86.1268,86.2077,85.5522,87.3114,86.7473,86.2783,85.885,85.6862,85.5351,89.3542,87.919,87.5389,88.2743,87.7624,87.2953,86.405,87.2976,86.8121,86.7515,86.7113,88.7484,88.1966,87.6586
4550.0,88.3586,87.447,88.5173,87.8072,87.4007,86.6635,86.9691,86.5177,88.5514,88.4202,87.5389,87.4604,87.2619,87.0662,87.1024,87.4408,86.7709,86.6646,86.3059,88.5226,87.9174,86.9386,87.1098,86.8098,87.2991,86.6095,88.3411,87.499,86.9954,87.2564,86.9438,87.6226,87.08,87.3119,87.1777,86.9473,86.9166,86.2731,85.8989,87.9679,87.8835,86.9866,86.9032,86.6494,87.2343,86.4352,87.3371,87.2959,86.8876,86.7643,86.2949,86.141,87.6681,87.1989,87.1465,86.9734,87.3039,86.5424,87.3667,86.9066,87.0951,87.7189,87.8501,87.26,87.1308,86.5047,86.5836,85.9284,87.6869,87.1264,86.6584,86.2661,86.0615,85.9074,89.7288,88.2948,87.9168,88.6628,88.1435,87.6756,86.7881,87.6783,87.192,87.1385,87.0919,89.1311,88.5784,88.0354
4575.0,88.728,87.8155,88.8823,88.1776,87.7693,87.0326,87.3416,86.8841,88.9186,88.7933,87.9059,87.8282,87.6289,87.4362,87.4718,87.8115,87.1399,87.0344,86.6757,88.8912,88.2854,87.3059,87.473,87.1746,87.6669,86.9737,88.7142,87.8677,87.365,87.6284,87.3144,87.9934,87.4511,87.6757,87.5449,87.3142,87.2788,86.6271,86.2674,88.3431,88.2514,87.3611,87.2779,87.0171,87.6056,86.8022,87.7008,87.6631,87.2572,87.13,86.6634,86.5079,88.0383,87.5671,87.5095,87.3409,87.6707,86.9104,87.7356,87.2753,87.463,88.0892,88.2193,87.6284,87.499,86.8741,86.9532,86.2994,88.0518,87.4956,87.0235,86.6329,86.4264,86.2719,90.0968,88.656,88.2852,89.0341,88.517,88.0463,87.1586,88.0509,87.5636,87.5127,87.4636,89.5033,88.95,88.4008
4600.0,89.1,88.1854,89.2498,88.5563,88.1326,87.4036,87.7086,87.251,89.2856,89.1639,88.2902,88.1933,87.9911,87.81,87.8449,88.1799,87.5017,87.3998,87.048,89.2655,88.651,87.6699,87.8514,87.5343,88.0321,87.3399,89.0827,88.229,87.736,87.9939,87.6809,88.3542,87.8146,88.0455,87.9081,87.6811,87.6426,86.9907,86.6307,88.7094,88.6145,87.725,87.6519,87.386,87.9695,87.1629,88.0778,88.0293,87.6226,87.505,87.057,86.8731,88.4089,87.9317,87.8712,87.7056,88.0435,87.2767,88.0997,87.6357,87.8251,88.4605,88.5834,87.9985,87.8734,87.2461,87.3262,86.6715,88.444,87.861,87.3962,86.9973,86.7899,86.6318,90.4631,89.0294,88.6659,89.4034,88.8865,88.4143,87.5327,88.4183,87.9271,87.8756,87.826,89.8809,89.3176,88.7653
4625.0,89.4945,88.5863,89.6462,88.9626,88.5148,87.793,88.0991,87.6364,89.6723,89.5576,88.7116,88.5792,88.3753,88.1981,88.239,88.5753,87.8954,87.7909,87.4545,89.6692,89.0376,88.049,88.2519,87.9127,88.4322,87.7359,89.4768,88.625,88.1431,88.4043,88.0758,88.7397,88.2053,88.4466,88.3141,88.0694,88.0398,87.378,87.0262,89.0936,88.9961,88.1157,88.0245,87.7846,88.3546,87.5469,88.4857,88.4198,88.0112,87.9051,87.4896,87.2754,88.8127,88.3137,88.2562,88.1008,88.465,87.6689,88.5001,88.0086,88.2169,88.869,88.994,88.3855,88.2736,87.6457,87.7351,87.0665,88.874,88.2556,87.7968,87.3953,87.1804,87.0136,90.8733,89.4475,89.0808,89.7884,89.2798,88.8145,87.9314,88.8158,88.327,88.2608,88.212,90.2992,89.7271,89.1544
4650.0,89.9155,89.0105,90.0808,89.3952,88.9322,88.2144,88.5099,88.0501,90.0996,89.9795,89.1609,88.9923,88.7925,88.6125,88.6514,89.0056,88.3276,88.2186,87.8797,90.1004,89.4726,88.4729,88.6806,88.3267,88.8639,88.1631,89.9034,89.0603,88.5779,88.8353,88.5142,89.1721,88.6216,88.8721,88.7486,88.4991,88.4573,87.7916,87.464,89.519,89.4075,88.5324,88.4477,88.2119,88.7713,87.9716,88.9077,88.8413,88.4294,88.3314,87.9219,87.6932,89.2451,88.725,88.6715,88.5113,88.8979,88.0855,88.9421,88.4139,88.6364,89.2959,89.4261,88.8224,88.689,88.0861,88.1645,87.4894,89.3122,88.6799,88.2268,87.8198,87.5925,87.4201,91.3195,89.8983,89.5252,90.2064,89.702,89.248,88.3518,89.2342,88.781,88.6798,88.6238,90.7474,90.158,89.5898
4673.0,90.3282,89.4193,90.4899,89.796,89.3335,88.614,88.9172,88.4436,90.5042,90.3895,89.575,89.3789,89.1989,89.01,89.0449,89.4089,88.7386,88.6261,88.2805,90.508,89.8902,88.8742,89.0861,88.7303,89.2741,88.5646,90.3091,89.4732,88.9874,89.2458,88.9211,89.5778,89.0245,89.2771,89.1578,88.906,88.8504,88.1872,87.8656,89.9177,89.8056,88.9427,88.8523,88.6277,89.1725,88.3656,89.3147,89.2417,88.8315,88.7355,88.3221,88.0862,89.652,89.1194,89.0617,88.8946,89.3062,88.48,89.3477,88.8126,89.0371,89.6926,89.8309,89.2272,89.0779,88.4877,88.5609,87.8781,89.7218,89.085,88.619,88.2229,87.9813,87.8136,91.7421,90.3191,89.9455,90.6113,90.1098,89.6629,88.7538,89.6262,89.187,89.0812,89.0116,91.1628,90.5637,89.9995
4675.0,90.3627,89.4531,90.5235,89.8297,89.3673,88.6476,88.9515,88.4765,90.5387,90.4244,89.6094,89.4124,89.233,89.0445,89.0783,89.4424,88.7736,88.6606,88.3141,90.5416,89.9253,88.9083,89.1201,88.7646,89.3084,88.5986,90.3434,89.5079,89.0217,89.2798,88.955,89.6116,89.0587,89.3109,89.1925,88.9402,88.8835,88.2208,87.8995,89.9514,89.8396,88.978,88.8872,88.6622,89.2063,88.3992,89.3493,89.2758,88.8656,88.7698,88.3559,88.1189,89.686,89.1529,89.0945,88.927,89.3403,88.5134,89.3816,88.8475,89.0705,89.7261,89.8647,89.2616,89.1109,88.5216,88.5945,87.9112,89.7561,89.1192,88.652,88.2568,88.0143,87.8467,91.7778,90.3544,89.981,90.6466,90.1446,89.6973,88.7876,89.6588,89.2199,89.115,89.0439,91.1978,90.5981,90.034
4700.0,90.7997,89.8811,90.9485,90.2535,89.7891,89.0662,89.3791,88.8867,90.9768,90.8554,90.0371,89.8316,89.6638,89.4788,89.4961,89.8672,89.2058,89.0964,88.7339,90.9666,90.3651,89.3389,89.5462,89.1987,89.743,89.0204,90.7738,89.9363,89.4426,89.7066,89.3793,90.0342,89.4849,89.7388,89.6276,89.3705,89.2979,88.6489,88.3212,90.3819,90.2678,89.4166,89.3308,89.0947,89.6287,88.8199,89.7793,89.7017,89.2968,89.1968,88.7791,88.5249,90.114,89.5688,89.5116,89.3378,89.7673,88.9273,89.8066,89.284,89.4876,90.1499,90.2882,89.6872,89.5236,88.9396,89.024,88.3255,90.1858,89.5478,89.0728,88.6775,88.4301,88.2584,92.2304,90.7977,90.4237,91.0878,90.5779,90.1323,89.2092,90.07,89.6362,89.5356,89.4447,91.6232,91.0278,90.4683
4725.0,91.2186,90.2902,91.359,90.6715,90.2044,89.4714,89.79,89.2808,91.393,91.2614,90.4497,90.243,90.0777,89.8919,89.9034,90.2791,89.6192,89.5152,89.1351,91.3721,90.7784,89.7465,89.9647,89.6126,90.1585,89.4252,91.1905,90.3435,89.8476,90.1187,89.7866,90.4381,89.8932,90.1519,90.0429,89.7752,89.6945,89.0626,88.727,90.7991,90.6735,89.8339,89.76,89.5103,90.0386,89.2265,90.1913,90.1071,89.7142,89.6071,89.1824,88.9264,90.5281,89.9749,89.9157,89.7357,90.1737,89.3267,90.2148,89.7025,89.8944,90.5534,90.6944,90.0906,89.9242,89.3503,89.4341,88.7214,90.5977,89.9607,89.486,89.0801,88.8275,88.654,92.6607,91.2207,90.8384,91.5079,90.9941,90.5537,89.6162,90.4684,90.0387,89.9395,89.836,92.0349,91.4384,90.8834
4750.0,91.6208,90.6854,91.7536,91.0808,90.6053,89.8602,90.1854,89.6679,91.7882,91.6582,90.8509,90.6423,90.4721,90.2891,90.301,90.6753,90.019,89.9172,89.521,91.7643,91.1798,90.1392,90.3688,90.016,90.5566,89.8227,91.5929,90.7376,90.238,90.5182,90.183,90.8288,90.2879,90.5481,90.4387,90.1728,90.08,89.4593,89.1161,91.2039,91.0691,90.2386,90.1649,89.9051,90.4299,89.6171,90.5863,90.497,90.1355,90.0016,89.5751,89.3195,90.9258,90.3736,90.308,90.1232,90.5727,89.713,90.6041,90.1075,90.2974,90.944,91.0881,90.4893,90.3196,89.7507,89.8193,89.1065,90.9936,90.3636,89.889,89.4702,89.2144,89.0376,93.0738,91.6193,91.2442,91.9083,91.4006,90.9506,90.0106,90.8615,90.4351,90.3298,90.2234,92.4326,91.8332,91.2785
4775.0,92.0165,91.0666,92.1365,91.4831,90.9895,90.2404,90.57,90.0445,92.1745,92.0442,91.2357,91.0317,90.8531,90.6755,90.6818,91.0565,90.405,90.3028,89.9009,92.1452,91.5661,90.5226,90.7566,90.404,90.9419,90.2069,91.9804,91.1223,90.6216,90.9057,90.5697,91.2114,90.671,90.9359,90.8226,90.5552,90.4559,89.8376,89.4897,91.5925,91.4536,90.6254,90.5587,90.2891,90.8109,89.9969,90.9688,90.8767,90.5815,90.3879,89.9546,89.6957,91.309,90.7607,90.6882,90.5071,90.9585,90.0932,90.9827,90.4959,90.6855,91.3206,91.4693,90.8825,90.706,90.1385,90.1962,89.4854,91.3761,90.7472,90.28,89.8516,89.5901,89.4137,93.4661,92.0011,91.6401,92.2966,91.7913,91.3339,90.397,91.2468,90.8158,90.7129,90.6007,92.8139,92.2153,91.6652
4800.0,92.3981,91.4404,92.5101,91.8735,91.3607,90.6115,90.9437,90.4112,92.5497,92.4196,91.6063,91.4143,91.2224,91.0512,91.055,91.4279,90.7809,90.6763,90.2699,92.5168,91.9426,90.8932,91.1312,90.7779,91.318,90.5802,92.3575,91.4971,90.9971,91.2841,90.945,91.5864,91.0452,91.3083,91.1978,90.9263,90.8207,90.2081,89.8578,91.9709,91.827,91.0045,90.9394,90.6617,91.1848,90.366,91.3417,91.2501,91.096,90.7563,90.3243,90.0617,91.682,91.1381,91.0579,90.8766,91.3346,90.4618,91.353,90.8736,91.0685,91.6894,91.8425,91.2558,91.0844,90.5156,90.5674,89.8516,91.7467,91.1185,90.6558,90.2219,89.958,89.7813,93.8485,92.3632,92.02,92.6755,92.1678,91.71,90.7714,91.6233,91.1887,91.0828,90.9684,93.1875,92.5888,92.0376
4825.0,92.7648,91.8031,92.8732,92.2551,91.7247,90.9709,91.3093,90.7702,92.9141,92.7855,91.9651,91.7837,91.5858,91.4164,91.4191,91.7915,91.1456,91.0399,90.6315,92.8803,92.3081,91.2554,91.4931,91.1413,91.6832,90.9452,92.7294,91.86,91.3586,91.6482,91.3097,91.9497,91.4059,91.67,91.5587,91.2889,91.1747,90.5705,90.2146,92.3395,92.1882,91.3723,91.3087,91.023,91.5454,90.7267,91.7062,91.6117,91.7066,91.103,90.6875,90.4179,92.0487,91.5069,91.4232,91.2335,91.6985,90.8213,91.7142,91.2412,91.4371,92.0466,92.2045,91.6196,91.4576,90.8826,90.932,90.2134,92.1082,91.4825,91.0253,90.5816,90.3164,90.1407,94.2228,92.719,92.383,93.0427,92.5347,92.0719,91.1371,91.9911,91.5521,91.4464,91.3269,93.5559,92.9558,92.3986
4850.0,93.12,92.1569,93.225,92.6224,92.0792,91.3224,91.6654,91.1202,93.2723,93.1432,92.3159,92.1394,91.9411,91.7726,91.7714,92.1465,91.5007,91.3995,90.9827,93.228,92.664,91.6044,91.8449,91.4911,92.0367,91.3002,93.085,92.2159,91.7138,92.0024,91.6638,92.3034,91.7607,92.0169,91.9048,91.6414,91.5198,90.9221,90.5643,92.6966,92.5407,91.7244,91.6666,91.3782,91.8961,91.0758,92.0606,91.9659,92.3249,91.4433,91.0371,90.7669,92.401,91.8654,91.7747,91.5831,92.0537,91.1727,92.0647,91.5958,91.7951,92.3972,92.556,91.9769,91.8202,91.236,91.2906,90.5643,92.458,91.8334,91.3804,90.9349,90.6659,90.4876,94.5859,93.0748,92.74,93.3982,92.8904,92.4261,91.4899,92.3495,91.9042,91.7995,91.6776,93.9152,93.3126,92.7501
4875.0,93.4693,92.503,93.5655,92.9795,92.4256,91.6678,92.0124,91.4623,93.6238,93.4911,92.657,92.4876,92.2903,92.1181,92.1169,92.4939,91.8504,91.7481,91.3273,93.5614,93.0062,91.9465,92.188,91.8332,92.3819,91.6443,93.434,92.5605,92.0583,92.3514,92.0111,92.6493,92.1086,92.3582,92.2464,91.9887,91.8566,91.2643,90.9044,93.0422,92.8844,92.0728,92.0149,91.7273,92.2386,91.4172,92.4024,92.314,92.9736,91.7868,91.3806,91.1081,92.7471,92.2122,92.1201,91.9271,92.398,91.5186,92.4074,91.9431,92.143,92.7397,92.9019,92.3224,92.1723,91.584,91.6391,90.902,92.8025,92.1777,91.7274,91.2802,91.0059,90.8283,94.9363,93.419,93.0885,93.748,93.2369,92.773,91.8337,92.6983,92.2456,92.1416,92.0204,94.2657,93.6588,93.0939
4887.3,93.627,92.668,93.719,93.147,92.584,91.835,92.168,91.615,93.79,93.653,92.809,92.654,92.452,92.279,92.274,92.651,92.019,91.91,91.485,93.708,93.16,92.1,92.348,91.994,92.537,91.808,93.601,92.724,92.215,92.507,92.166,92.811,92.268,92.523,92.406,92.15,92.012,91.421,91.063,93.2,93.038,92.242,92.17,91.892,92.396,91.575,92.556,92.483,93.291,91.951,91.539,91.27,92.911,92.369,92.278,92.089,92.564,91.673,92.563,92.099,92.31,92.902,93.067,92.478,92.331,91.743,91.8,91.056,92.965,92.339,91.893,91.439,91.17,90.984,95.098,93.571,93.252,93.904,93.397,92.93,91.991,92.862,92.398,92.307,92.173,94.433,93.815,93.258
